频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度
Medical Incredible,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6565436c9d5ac4000822f552/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c29b4c5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9c4baf85-c54e-4b52-be3a-46a8711afead,网络源,,3.497,未分组,h264,426x240,30.0,有音频,ok; 伪源相似度: 1.0000,1.0
Khabrain Abhi Tak (576p) [Not 24/7],https://yuppftalive.akamaized.net/080823/khabrainabhitak/playlist.m3u8,网络源,https://i.imgur.com/LIrolUQ.png,0.103,未分组,,,,无音频,error,0.0
Mega TV (720p) [Not 24/7],https://ott3.streann.com/loadbalancer/services/public/channels-secure/5e62b96e2cdcfac2dd8885dd/playlist.m3u8,网络源,https://i.imgur.com/CaA7l86.png,0.162,未分组,,,,无音频,error,0.0
LA7d (720p),https://d15umi5iaezxgx.cloudfront.net/LA7D/CLN/HLS-B/Live.m3u8,网络源,https://i.imgur.com/sM0A3GD.png,0.097,未分组,,,,无音频,error,0.0
Kalinga TV (576p) [Not 24/7],https://yuppftalive.akamaized.net/080823/kalingatv/playlist.m3u8,网络源,https://i.imgur.com/zdAWlRo.png,0.090,未分组,,,,无音频,error,0.0
Jam TV [Geo-blocked],https://hidden-mud-9dcf.nhhwkiszzzvcuojxdo.workers.dev/?url=https://live-azd1113.telewebion.com/ek/jam/live/1080p/index.m3u8,网络源,https://i.ibb.co/WpjKp2z4/jam.png,10.249,未分组,,,,无音频,error,0.0
Marina TV (1080p),https://ffs.gulfsat.com/Marina-TV-HD/index.m3u8,网络源,https://i.imgur.com/F2PzEaw.png,9.174,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 0.9844,0.9844
Kino Barrandov (720p),http://83.167.253.107/hdmi1_ext,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Kino_Barrandov_logo.png/512px-Kino_Barrandov_logo.png,5.628,未分组,h264,1280x720,30.0,有音频,ok; 伪源相似度: 1.0000,1.0
Lone Star (1080p),https://lonestar-rakuten.amagi.tv/playlist.m3u8,网络源,,13.089,未分组,,,,无音频,error,0.0
Kantipur TV,https://ktvhdsg.ekantipur.com:8443/high_quality_85840165/hd/playlist.m3u8,网络源,https://i.imgur.com/HEVo2Gc.png,11.657,未分组,h264,1280x720,25.0,有音频,error,0.0
MBC 1 USA (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-1-usa/fdac3a4fc0473f1f56e07ec1d63a4b7b/index.m3u8,网络源,https://i.imgur.com/CiA3plN.png,12.242,未分组,h264,,,有音频,error,0.0
