频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4,网络源,,1.657,未分组,h264,1280x720,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
2009年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4,网络源,,0.922,未分组,h264,786x576,24.999920070593653,有音频,ok; 伪源相似度: 1.0000,1.0
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4,网络源,,0.895,未分组,h264,1280x720,24.999849371729482,有音频,ok; 伪源相似度: 1.0000,1.0
2001年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4,网络源,,0.764,未分组,h264,982x720,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8,网络源,,0.438,未分组,h264,640x480,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]重庆科教高清[geo-blocked],https://stream1.freetv.fun/zhong-qing-ke-jiao-gao-qing-1.ctv,网络源,https://epg.pw/media/images/channel/2024/07/29/large/20240729020024729385_11.jpg,5.065,未分组,h264,1920x1080,30.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]nei monggol tv news channel,https://stream1.freetv.fun/nei-monggol-tv-news-channel-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/01/20170101041205293342_50.png,3.179,未分组,h264,1920x1080,25.0,有音频,error,0.0
2006年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4,网络源,,1.048,未分组,h264,786x576,24.999915277787192,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]інтер,https://stream1.freetv.fun/inter-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/01/20170101183113012164_74.png,2.318,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]广东卫视[geo-blocked],https://stream1.freetv.fun/yan-dong-wei-shi-22.ctv,网络源,https://epg.pw/media/images/channel/2024/01/11/large/20240111225144968877_94.png,1.177,未分组,,,,无音频,error,0.0
2007年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4,网络源,,0.799,未分组,h264,982x720,24.999814593700634,有音频,ok; 伪源相似度: 1.0000,1.0
环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8,网络源,,3.292,未分组,mpeg2video,720x576,25.0,有音频,error,0.0
[VGA]tv universal,https://stream1.freetv.fun/tv-universal-1.m3u8,网络源,https://epg.pw/media/img/logo/UNIVERSAL.PNG,1.087,未分组,h264,640x360,29.97002997002997,有音频,error,0.0
[BD]wwe network(ph) =[geo-blocked],https://stream1.freetv.fun/wwe-network-2.ctv,网络源,https://epg.pw/media/images/channel/2020/02/29/large/20200229173935030151_22.jpg,0.609,未分组,,,,无音频,error,0.0
[BD]-揭阳综合[geo-blocked],https://stream1.freetv.fun/jie-yang-zong-he-4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,6.302,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[VGA]黑龙江哈尔滨都市资讯,https://stream1.freetv.fun/hei-long-jiang-ha-er-bin-du-shi-zi-xun-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/24/large/20221024220307974062_61.jpg,5.933,未分组,h264,640x480,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
哈尔滨都市咨询,http://stream.hrbtv.net/zxpd/sd/live.m3u8?zheild,网络源,,1.805,未分组,h264,640x480,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
生态环境,http://120.76.248.139/live/bfgd/4200000149.m3u8,网络源,,0.681,未分组,,,,无音频,error,0.0
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8,网络源,,0.523,未分组,h264,640x480,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[HD]翡翠,https://stream1.freetv.fun/fei-cui-6.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,7.039,未分组,h264,1280x720,25.0,有音频,error,0.0
[BD]fashion tv africa[geo-blocked],https://stream1.freetv.fun/fashion-tv-africa-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174940484793_35.png,1.191,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]新野新闻综合频道,https://stream1.freetv.fun/xin-ye-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031232633721944_67.jpg,9.014,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]电影,https://stream1.freetv.fun/dian-ying-84.m3u8,网络源,https://epg.pw/media/,8.782,未分组,,,,无音频,error,0.0
2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4,网络源,,1.049,未分组,h264,982x720,24.99982550672846,有音频,ok; 伪源相似度: 1.0000,1.0
2008年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8,网络源,,0.509,未分组,hevc,786x576,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]swerve sports,https://stream1.freetv.fun/swerve-sports-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/03/large/20230203203440631537_90.jpg,3.520,未分组,h264,256x144,29.97002997002997,有音频,ok; 伪源相似度: 0.9531,0.9531
[BD]карусель[geo-blocked],https://stream1.freetv.fun/karusel-3.m3u8,网络源,https://epg.pw/media/images/channel/2021/10/16/large/20211016224753662854_67.png,17.226,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]江苏体育[geo-blocked],https://stream1.freetv.fun/jiang-su-ti-yu-3.ctv,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530230519981125_89.jpg,1.197,未分组,h264,1920x1080,28.0,有音频,ok; 伪源相似度: 1.0000,1.0
电影谍战片,http://live.metshop.top/huya/21059587?cdn=alicdn,网络源,,1.541,未分组,h264,1920x1080,25.0,有音频,error,0.0
[HD]萍乡综合,https://stream1.freetv.fun/ping-xiang-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722142334849592_62.png,2.313,未分组,,,,无音频,error,0.0
2010年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4,网络源,,0.781,未分组,h264,982x720,24.999808930584482,有音频,ok; 伪源相似度: 1.0000,1.0
[VGA]telecentro,https://stream1.freetv.fun/telecentro-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827170626913163_49.jpg,0.764,未分组,,,,无音频,error,0.0
[SD]电影,https://stream1.freetv.fun/dian-ying-30.m3u8,网络源,https://epg.pw/media/,5.327,未分组,h264,1280x720,25.0,有音频,error,0.0
CCTV16,http://lu.wqwqwq.sbs/itv/1000000006000233002.m3u8?cdn=ystenlive,网络源,,0.200,未分组,,,,无音频,error,0.0
[BD]к1,https://stream1.freetv.fun/k1-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174412993335_36.png,2.956,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]atv,https://stream1.freetv.fun/atv-8.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220202931932434_57.jpg,0.721,未分组,,,,无音频,error,0.0
[BD]新乡综合,https://stream1.freetv.fun/xin-xiang-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031232633721944_67.jpg,8.840,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]澳视澳门[geo-blocked],https://stream1.freetv.fun/ao-shi-ao-men-6.m3u8,网络源,https://epg.pw/media/images/channel/2016/07/19/large/20160719142956282911_66.png,14.965,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]ช่อง 澳視體育,https://stream1.freetv.fun/ch-ng-ao-shi-ti-yu-1.m3u8,网络源,https://epg.pw/media/images/channel/2016/07/19/large/20160719143523253830_24.png,6.225,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4,网络源,,1.454,未分组,h264,982x720,24.999830508474577,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]к1,https://stream1.freetv.fun/k1-3.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174412993335_36.png,2.337,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8,网络源,,5.665,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]calcala 10 ערוץ,https://stream1.freetv.fun/calcala-10--rvts-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/12/12/20151212033736253761_80.jpg,19.234,未分组,h264,640x360,25.0,有音频,error,0.0
[BD]江苏体育[geo-blocked],https://stream1.freetv.fun/jiang-su-ti-yu-2.ctv,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530230519981125_89.jpg,1.138,未分组,h264,1920x1080,28.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719065040166476_47.jpg,7.966,未分组,h264,1920x1080,25.0,有音频,error,0.0
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8,网络源,,0.604,未分组,,,,无音频,error,0.0
[BD]岭南戏曲,https://stream1.freetv.fun/ling-nan-xi-qu-10.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114131157979340_60.png,7.921,未分组,h264,1920x1080,25.0,有音频,error,0.0
[SD]舞阳新闻综合频道,https://stream1.freetv.fun/wu-yang-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/img/logo/2_19.jpg,5.952,未分组,h264,720x576,25.0,有音频,error,0.0
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8,网络源,,6.567,未分组,,,,无音频,error,0.0
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8,网络源,,3.628,未分组,h264,480x270,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]广东经济科教[geo-blocked],https://stream1.freetv.fun/yan-dong-jing-ji-ke-jiao-3.ctv,网络源,https://epg.pw/media/images/channel/2024/01/11/large/20240111224501741507_16.png,7.558,未分组,h264,1920x1080,25.0,有音频,error,0.0
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine,网络源,,5.891,未分组,h264,960x540,25.0,有音频,error,0.0
[BD]美亚电影 *wj,https://stream1.freetv.fun/mei-ya-dian-ying---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722194138918890_62.png,6.044,未分组,,,,无音频,error,0.0
[HD]дом кино премиум,https://stream1.freetv.fun/dom-kino-premium-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173929663367_42.png,11.840,未分组,h264,1280x720,50.0,有音频,error,0.0
[BD]新县新闻综合,https://stream1.freetv.fun/xin-xian-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031232633721944_67.jpg,16.916,未分组,h264,1920x1080,25.0,有音频,error,0.0
