频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度
TV NRSR (720p) [Not 24/7],https://n11.stv.livebox.sk/stv-tv/stv4.stream/playlist.m3u8,网络源,https://i.imgur.com/hsJsu3I.png,4.053,未分组,h264,1280x720,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
TV Kulob (576p),https://live.teleradiocom.tj/12/3m.m3u8,网络源,https://i.imgur.com/AFgEYFp.png,6.283,未分组,h264,720x576,25.0,有音频,error,0.0
VITAL Basketball [Not 24/7],https://vslive.pw/stream/48684/index.m3u8,网络源,https://i.imgur.com/E67CY0d.png,3.591,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
VITAL Sport [Not 24/7],https://vslive.pw/stream/48527/index.m3u8,网络源,https://i.imgur.com/2Kinxqb.png,3.212,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
TVRI Jawa Timur (720p),https://ott-balancer.tvri.go.id/live/eds/Jatim/hls/Jatim.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,16.841,未分组,h264,1920x1080,25.0,有音频,error,0.0
TVN (720p),https://bcovlive-a.akamaihd.net/628aecb4fccb4c52b4f9c8d5cc57fb73/us-west-2/6058004209001/playlist_dvr.m3u8,网络源,https://i.imgur.com/tGeHwxd.png,0.193,未分组,,,,无音频,error,0.0
VITAL Football [Not 24/7],https://vslive.pw/stream/48682/index.m3u8,网络源,https://i.imgur.com/wXf8nNf.png,3.274,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
Woman TV (1080p),https://embedlp.becdn.net/womantv.m3u8,网络源,https://i.imgur.com/f2zGoV3.png,0.639,未分组,,,,无音频,error,0.0
VITAL Plus [Not 24/7],https://vslive.pw/stream/48683/index.m3u8,网络源,https://i.imgur.com/7NTLpDt.png,2.891,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
TVOKids,https://bcovlive-a.akamaihd.net/rf86f817779524249abf842af6d16f55f/us-east-1/15364602001/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Tvokids-logo.svg/512px-Tvokids-logo.svg.png,0.183,未分组,,,,无音频,error,0.0
TVIKIM (1080p),https://live.mana2.my/TvIkim/index.m3u8?auth_key=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942&token=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942,网络源,https://i.imgur.com/X6JKNEE.png,0.230,未分组,,,,无音频,error,0.0
VITAL Tennis [Not 24/7],https://vslive.pw/stream/48685/index.m3u8,网络源,https://i.imgur.com/RoCOuhJ.png,3.079,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
TV Modum (720p),https://cdn010.panaccess.com/5677_streams/TVMODUM/index.m3u8,网络源,https://i.imgur.com/kljua5X.png,5.304,未分组,,,,无音频,error,0.0
WBTV On The Telly [Geo-blocked],https://livetv-fa.tubi.video/wbd-on-the-telly/playlist.m3u8,网络源,,1.653,未分组,h264,426x240,29.97002997002997,有音频,ok; 伪源相似度: 0.9688,0.9688
XITE (720p) [Not 24/7],https://ms2.mx-cd.net/tv/226-1855782/XITE_NL.smil/playlist.m3u8,网络源,https://i.imgur.com/jxuwGRi.png,9.788,未分组,,,,无音频,error,0.0
TVRI Kalimantan Timur (720p),https://ott-balancer.tvri.go.id/live/eds/Kaltim/hls/Kaltim.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,18.663,未分组,h264,1920x1080,25.0,有音频,error,0.0
TVRI Lampung (720p),https://ott-balancer.tvri.go.id/live/eds/Lampung/hls/Lampung.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,19.166,未分组,h264,1920x1080,25.0,有音频,error,0.0
TVRI DKI Jakarta (720p) [Not 24/7],https://ott-balancer.tvri.go.id/live/eds/DKI/hls/DKI.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,16.902,未分组,h264,1920x1080,25.0,有音频,error,0.0
