频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
City 41 (576p),http://163.61.227.29:8000/play/a02r/index.m3u8,网络源,,0.547,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Montréal (CBMT-DT) (720p) [Geo-blocked],https://cbcrclinear-tor.akamaized.net/hls/live/2042761/CBCRCLINEAR_TOR_7/master5.m3u8,网络源,https://i.imgur.com/OiiM6Mz.png,0.203,未分组,,,,无音频,error,0.0,False,False,0,0
CBS News Baltimore (720p),https://cbsnews.akamaized.net/hls/live/2099390/cbsnbal_11/master.m3u8,网络源,https://i.imgur.com/jy3UfCe.png,0.307,未分组,,,,无音频,error,0.0,False,False,0,0
BeIN SPORTS XTRA (1080p) [Geo-blocked],https://amg01334-beinsportsllc-beinxtra-samsungau-eiyvc.amagi.tv/playlist/amg01334-beinsportsllc-beinxtra-samsungau/playlist.m3u8,网络源,https://i.ibb.co/HT49GPmB/XTRA-2.png,0.182,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Newfoundland and Labrador (CBNT-DT) (720p) [Geo-blocked],https://cbcrclinear-tor.akamaized.net/hls/live/2042755/CBCRCLINEAR_TOR_1/master5.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/CBNT-DT_2017.svg/512px-CBNT-DT_2017.svg.png,0.153,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Calgary (CBRT-DT) (720p) [Geo-blocked],https://cbcrclinear-tor.akamaized.net/hls/live/2042763/CBCRCLINEAR_TOR_9/master5.m3u8,网络源,https://i.imgur.com/ocq1x2B.png,0.122,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 23 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_023/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.174,未分组,,,,无音频,error,0.0,False,False,0,0
Channel 5,https://x.canlitvapp.com/u-channel-5/index.m3u8,网络源,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb1800.png,0.653,未分组,,,,无音频,error,0.0,False,False,0,0
CBC New Brunswick (CBAT-DT) (720p) [Geo-blocked],https://cbcrclinear-tor.akamaized.net/hls/live/2042757/CBCRCLINEAR_TOR_3/master5.m3u8,网络源,https://i.imgur.com/xflShTG.png,0.118,未分组,,,,无音频,error,0.0,False,False,0,0
Chamber TV (1080p),https://media02.webtvlive.eu/chd-edge/smil:chamber_tv_hd.smil/playlist.m3u8,网络源,https://i.imgur.com/0QHb3bc.png,13.514,未分组,h264,426x240,25.0,有音频,疑似假源,0.5365,True,True,1.0,0.0
Canal 2 International,http://69.64.57.208/canal2international/playlist.m3u8,网络源,https://i.imgur.com/BzA2z7m.png,0.437,未分组,h264,,,有音频,error,0.0,False,False,0,0
Ceiba Vision Canal 36,https://dvrfl03.bozztv.com/hondu/hondu-ceibavisionhd/index.m3u8,网络源,https://i.imgur.com/90h9abf.png,0.292,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Windsor (CBET-DT) (720p) [Geo-blocked],https://cbcrclinear-tor.akamaized.net/hls/live/2042759/CBCRCLINEAR_TOR_5/master5.m3u8,网络源,https://i.imgur.com/NFts1uU.png,0.238,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Two Wales (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_two_wales_digital/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/BBC_Two_logo_2021.svg/512px-BBC_Two_logo_2021.svg.png,0.211,未分组,,,,无音频,error,0.0,False,False,0,0
Bonao TV (720p),https://bonaotv.com/stream2/index.m3u8,网络源,https://i.imgur.com/en1vCZB.png,0.510,未分组,,,,无音频,error,0.0,False,False,0,0
CDTV (720p) [Not 24/7],http://camara.03.cl.cdnz.cl/camara19/live/playlist.m3u8,网络源,https://i.imgur.com/pMnk2TH.png,0.495,未分组,,,,无音频,error,0.0,False,False,0,0
Binh Phuoc TV 1 (720p),https://live.baobinhphuoc.com.vn/bptvlive/tv1live.m3u8,网络源,https://i.postimg.cc/15v88Bxx/BPTV1-logo.png,1.844,未分组,,,,无音频,error,0.0,False,False,0,0
Canal Rural (1080p),https://607d2a1a47b1f.streamlock.net/crur/smil:canalrural.smil/playlist.m3u8,网络源,https://i.imgur.com/w9R9IIX.png,0.892,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 24 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_024/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.190,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Two Northern Ireland (540p) [Geo-blocked],https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_two_northern_ireland_hd/pc_hd_abr_v2.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/BBC_Two_logo_2021.svg/512px-BBC_Two_logo_2021.svg.png,0.239,未分组,,,,无音频,error,0.0,False,False,0,0
Canal 1 (1080p) [Geo-blocked],https://mdstrm.com/live-stream-playlist/5a5e1c2568b1910913db5fe2.m3u8,网络源,https://i.imgur.com/MiYlN0t.png,0.130,未分组,,,,无音频,error,0.0,False,False,0,0
Canale 8 (480p),http://wms.shared.streamshow.it/canale8/canale8/playlist.m3u8,网络源,https://i.imgur.com/xwYmFgj.png,2.079,未分组,h264,854x480,25.0,有音频,疑似假源,0.5,True,True,1.0,0.0
CBC Heartland (1080p) [Geo-blocked],https://amagi-streams.akamaized.net/hls/live/2113391/cbcheartland/master.m3u8,网络源,,10.041,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Comedy (1080p) [Geo-blocked],https://amagi-streams.akamaized.net/hls/live/2110963/cbccomedy/master.m3u8,网络源,,9.977,未分组,,,,无音频,error,0.0,False,False,0,0
CBC Murdoch Mysteries (1080p) [Geo-blocked],https://amagi-streams.akamaized.net/hls/live/2113390/cbcmurdoch/master.m3u8,网络源,,10.172,未分组,,,,无音频,error,0.0,False,False,0,0
CBC News BC (1080p) [Geo-blocked],https://amagi-streams.akamaized.net/hls/live/2110960/cbcnewsbc/master.m3u8,网络源,,9.884,未分组,,,,无音频,error,0.0,False,False,0,0
