频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
[BD]cgtn俄语,https://stream1.freetv.fun/cgtne-yu-5.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/05/16/20180516070123835480_63.jpg,2.809,未分组,h264,1920x1080,25.0,有音频,0.4219
[BD]bibel tv musik,https://stream1.freetv.fun/bibel-tv-musik-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173736374467_66.png,3.512,未分组,h264,1920x1080,25.0,有音频,0.4531
[BD]ช่อง california music channel,https://stream1.freetv.fun/ch-ng-california-music-channel-2.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106151417112281_33.png,2.280,未分组,h264,1920x1080,29.97002997002997,有音频,0.6094
[SD]amedia hit,https://stream1.freetv.fun/amedia-hit-3.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174139582341_36.png,3.295,未分组,h264,576x576,25.0,有音频,0.5938
[HD]arirang tv,https://stream1.freetv.fun/arirang-tv-4.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,9.467,未分组,h264,1280x720,29.97002997002997,有音频,0.6094
[BD]beyblade en español,https://stream1.freetv.fun/beyblade-en-espanol-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174411879285_41.png,4.110,未分组,h264,1920x1080,25.0,有音频,0.5312
[BD]center tv,https://stream1.freetv.fun/center-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613203316248595_93.png,3.252,未分组,h264,1920x1080,25.0,有音频,0.5938
[BD]cctv4,https://stream1.freetv.fun/cctv4-79.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001925822086_33.png,1.026,未分组,h264,1920x1080,25.0,有音频,0.4375
[HD]cctv-8,https://stream1.freetv.fun/cctv-8-14.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055557713287_44.png,4.882,未分组,h264,1280x720,25.0,有音频,0.5312
[BD]cctv16-4k[geo-blocked],https://stream1.freetv.fun/cctv16-4k-3.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001520864227_20.jpg,0.707,未分组,,,,无音频,0.0
[BD]al jazeera arabic,https://stream1.freetv.fun/al-jazeera-arabic-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,0.967,未分组,h264,1920x1080,25.0,有音频,0.7031
[VGA]ช่อง billiards plus[geo-blocked],https://stream1.freetv.fun/ch-ng-billiards-plus-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/12/24/large/20221224210657687848_92.jpeg,6.381,未分组,h264,1920x1080,25.0,有音频,0.5781
[BD]brat tv,https://stream1.freetv.fun/brat-tv-2.m3u8,网络源,https://epg.pw/media/,3.028,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312
[HD]boing,https://stream1.freetv.fun/boing-4.m3u8,网络源,https://epg.pw/media/images/channel/2015/11/28/large/20151128175122054896_87.jpg,3.633,未分组,h264,480x270,25.0,有音频,0.4844
[HD]cctv-4,https://stream1.freetv.fun/cctv-4-5.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001917639668_91.png,4.712,未分组,h264,1280x720,25.0,有音频,0.4688
[SD]baran,https://stream1.freetv.fun/baran-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821091130684147_45.png,7.842,未分组,h264,720x576,25.0,有音频,0.5312
[BD]biz tv,https://stream1.freetv.fun/biz-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/12/14/20151214024323374879_30.png,1.764,未分组,h264,1920x1080,29.97002997002997,有音频,0.5469
[SD]cbs news detroit (720p),https://stream1.freetv.fun/cbs-news-detroit-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/21/large/20220921003134675689_79.png,1.890,未分组,h264,1280x720,29.97002997002997,有音频,0.4375
[SD]oman sports tv (1080p) [not 24/7],https://stream1.freetv.fun/oman-sports-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/02/large/20211102205517084656_36.png,5.292,未分组,h264,426x240,25.0,有音频,0.4219
[HD]action (fr) *s[geo-blocked],https://stream1.freetv.fun/action---s-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821112638002374_89.png,1.900,未分组,h264,1280x720,59.94005994005994,有音频,0.5625
[BD]bergamo tv,https://stream1.freetv.fun/bergamo-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/09/large/20220509151246539204_10.jpg,1.565,未分组,h264,1920x1080,25.0,有音频,0.4531
[SD]arirang tv (1080p),https://stream1.freetv.fun/arirang-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,11.237,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312
[HD]channel 10,https://stream1.freetv.fun/channel-10-1.m3u8,网络源,https://epg.pw/media/,2.680,未分组,h264,1280x720,25.0,有音频,0.4688
[BD]al arabiya,https://stream1.freetv.fun/al-arabiya-3.m3u8,网络源,https://epg.pw/media/img/logo/AL_Arabiya.PNG,4.336,未分组,h264,1920x1080,25.0,有音频,0.4219
[BD]al rayyan old tv,https://stream1.freetv.fun/al-rayyan-old-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174053788102_27.png,5.747,未分组,h264,1920x1080,25.0,有音频,0.0
[HD]ช่อง al jazeera,https://stream1.freetv.fun/ch-ng-al-jazeera-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,2.874,未分组,h264,1280x720,25.0,有音频,0.6406
[BD]bridge tv deluxe,https://stream1.freetv.fun/bridge-tv-deluxe-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175000792370_26.png,2.391,未分组,h264,1920x1080,50.0,有音频,0.4062
[BD]documentary plus,https://stream1.freetv.fun/documentary-plus-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/29/large/20220429020115798784_73.png,7.112,未分组,h264,384x216,29.97002997002997,有音频,0.0
[SD]catholic tv,https://stream1.freetv.fun/catholic-tv-2.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/5ecf5c1d66f3f71ed8088b49e763c19c.png,2.258,未分组,h264,640x360,29.97002997002997,有音频,0.4219
[BD]al emarat,https://stream1.freetv.fun/al-emarat-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/20/20150820150724316904_39.jpg,7.890,未分组,h264,1920x1080,25.0,有音频,0.625
[BD]al jazeera ᴴᴰ english,https://stream1.freetv.fun/al-jazeera-hd-english-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,3.418,未分组,h264,426x240,25.0,有音频,0.5
[BD]news 24,https://stream1.freetv.fun/news-24-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313191616421716_57.png,2.464,未分组,h264,1920x1080,30.0,有音频,0.4219
[BD]cctv13,https://stream1.freetv.fun/cctv13-5.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,11.139,未分组,h264,1920x1080,25.0,有音频,0.625
[BD]american crimes,https://stream1.freetv.fun/american-crimes-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/12/10/20141210103012478893_82.jpg,4.513,未分组,h264,426x240,30.0,有音频,0.8594
[HD]canal 8,https://stream1.freetv.fun/canal-8-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,1.441,未分组,h264,1280x720,29.97002997002997,有音频,0.0
[HD]cnbc mgl,https://stream1.freetv.fun/cnbc-mgl-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/10/large/20220310182519775139_27.png,12.569,未分组,h264,1280x720,25.0,有音频,0.6875
[BD]cctv1[geo-blocked],https://stream1.freetv.fun/cctv1-38.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001359645907_15.png,9.974,未分组,h264,1920x1080,25.0,有音频,0.5312
[BD]bibel tv musik,https://stream1.freetv.fun/bibel-tv-musik-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173736374467_66.png,2.026,未分组,h264,1920x1080,25.0,有音频,0.4844
[BD]arirang tv,https://stream1.freetv.fun/arirang-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,4.681,未分组,h264,1920x1080,29.97002997002997,有音频,0.4531
[BD]cctv13[geo-blocked],https://stream1.freetv.fun/cctv13-50.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,2.990,未分组,h264,1920x1080,50.0,有音频,0.5156
[HD]babyfirst,https://stream1.freetv.fun/babyfirst-3.m3u8,网络源,https://epg.pw/media/img/logo/1_448.jpg,1.749,未分组,h264,1280x720,30.0,有音频,0.4219
[HD]animal planet *m[geo-blocked],https://stream1.freetv.fun/animal-planet--m-2.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128061020658752_30.png,2.212,未分组,h264,1280x720,29.97002997002997,有音频,0.4375
[SD]action drama,https://stream1.freetv.fun/action-drama-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821112638002374_89.png,2.637,未分组,h264,426x240,30.0,有音频,0.625
[SD]bloomberg =,https://stream1.freetv.fun/bloomberg-7.ctv,网络源,https://epg.pw/media/images/channel/2022/11/22/large/20221122143643242989_22.png,0.785,未分组,h264,960x540,29.97002997002997,有音频,0.5312
[HD]cctv4,https://stream1.freetv.fun/cctv4-24.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001925822086_33.png,4.785,未分组,h264,1280x720,25.0,有音频,0.7344
[BD]al jazeera news,https://stream1.freetv.fun/al-jazeera-news-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,2.573,未分组,h264,426x240,25.0,有音频,0.5312
[BD]cctv11[geo-blocked],https://stream1.freetv.fun/cctv11-72.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001605278776_41.png,3.045,未分组,h264,1920x1080,50.0,有音频,0.4688
[BD]cctv13,https://stream1.freetv.fun/cctv13-29.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,1.047,未分组,h264,1920x1080,25.0,有音频,0.4375
[VGA]aastha bhajan,https://stream1.freetv.fun/aastha-bhajan-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164217864665_19.png,1.946,未分组,h264,256x144,25.0,有音频,0.7969
[BD]moldova 2,https://stream1.freetv.fun/moldova-2-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/31/20170331135143537230_50.jpg,3.662,未分组,h264,1920x1080,25.0,有音频,0.6406
[BD]cgntv japan,https://stream1.freetv.fun/cgntv-japan-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719182810808946_76.png,8.008,未分组,h264,640x360,29.97002997002997,有音频,0.6562
[BD]canal terrassa,https://stream1.freetv.fun/canal-terrassa-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,2.676,未分组,h264,1920x1080,50.0,有音频,0.5938
[VGA]cnn portugal,https://stream1.freetv.fun/cnn-portugal-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/01/05/20160105172214347909_95.jpg,7.632,未分组,h264,,,有音频,0.5938
[HD]long beach television[geo-blocked],https://stream1.freetv.fun/long-beach-television-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106152133298331_44.png,0.910,未分组,h264,1280x720,30.0,有音频,0.4375
[SD]cartoonito *m[geo-blocked],https://stream1.freetv.fun/cartoonito--m-1.ctv,网络源,https://epg.pw/media/images/channel/2022/01/19/large/20220119215706220661_57.png,1.690,未分组,h264,960x540,25.0,有音频,0.6094
[HD]akit tv,https://stream1.freetv.fun/akit-tv-2.m3u8,网络源,https://epg.pw/media/,2.716,未分组,h264,640x360,25.0,有音频,0.6406
[HD]arirang k-pop,https://stream1.freetv.fun/arirang-k-pop-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/02/large/20210102201441051240_32.png,5.144,未分组,h264,640x360,30.0,有音频,0.0
[HD]alkass two,https://stream1.freetv.fun/alkass-two-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/02/large/20211102205527712495_66.png,5.082,未分组,h264,1280x720,25.0,有音频,0.5
[HD]buzzr,https://stream1.freetv.fun/buzzr-1.m3u8,网络源,https://epg.pw/media/,2.595,未分组,h264,1280x720,59.94005994005994,有音频,0.5781
[BD]al jazeera,https://stream1.freetv.fun/al-jazeera-10.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,1.797,未分组,h264,426x240,25.0,有音频,0.8125
[HD]cctv13,https://stream1.freetv.fun/cctv13-67.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,4.914,未分组,h264,1280x720,25.0,有音频,0.6406
[BD]viju plus serial,https://stream1.freetv.fun/viju-plus-serial-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806135716055628_86.jpg,4.386,未分组,h264,1920x1080,50.0,有音频,0.3906
[VGA]canal 10 cordoba,https://stream1.freetv.fun/canal-10-cordoba-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174522009953_10.png,2.556,未分组,h264,416x234,25.0,有音频,0.5156
[BD]al horreya tv,https://stream1.freetv.fun/al-horreya-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/04/21/20170421053628262694_69.jpg,0.819,未分组,h264,1920x1080,30.0,有音频,0.5781
[HD]cctv8,https://stream1.freetv.fun/cctv8-61.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001717964200_12.png,13.104,未分组,h264,1280x720,25.0,有音频,0.5312
[HD]cctv9,https://stream1.freetv.fun/cctv9-44.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,8.104,未分组,h264,1280x720,25.0,有音频,0.3281
[BD]cctv15,https://stream1.freetv.fun/cctv15-76.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,3.757,未分组,hevc,1920x1080,25.0,有音频,0.0
[BD]al jazeera mubasher 24,https://stream1.freetv.fun/al-jazeera-mubasher-24-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174154957657_95.png,12.458,未分组,h264,426x240,25.0,有音频,0.0
[BD]cna international,https://stream1.freetv.fun/cna-international-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/12/large/20190112195825903374_64.png,2.327,未分组,h264,1920x1080,25.0,有音频,0.6094
[HD]cctv2,https://stream1.freetv.fun/cctv2-35.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,3.596,未分组,h264,1280x720,25.0,有音频,0.4375
[HD]tvs,https://stream1.freetv.fun/tvs-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222138178348_52.png,2.448,未分组,h264,1280x720,29.97002997002997,有音频,0.0
[SD]television caribbean (1080p),https://stream1.freetv.fun/television-caribbean-2.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106152133298331_44.png,3.388,未分组,h264,1920x1080,29.97002997002997,有音频,0.5938
[BD]bein sports xtra,https://stream1.freetv.fun/bein-sports-xtra-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/06/10/large/20240610200314603206_72.png,1.016,未分组,h264,1920x1080,29.97002997002997,有音频,0.6406
[SD]brat tv (720p) [geo-blocked],https://stream1.freetv.fun/brat-tv-1.m3u8,网络源,https://epg.pw/media/,2.905,未分组,h264,1920x1080,29.97002997002997,有音频,0.6094
[BD]cna *v[geo-blocked],https://stream1.freetv.fun/cna--v-1.ctv,网络源,https://epg.pw/media/images/channel/2023/01/14/large/20230114191550513154_10.png,3.728,未分组,h264,1920x1080,25.0,有音频,0.6875
[BD]agro tv,https://stream1.freetv.fun/agro-tv-4.m3u8,网络源,https://epg.pw/media/images/channel/2021/06/24/large/20210624003555527162_18.png,4.082,未分组,h264,1920x1080,25.0,有音频,0.5625
[BD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-7.ctv,网络源,https://epg.pw/media/images/channel/2022/04/29/large/20220429020115798784_73.png,2.929,未分组,h264,1920x1080,25.0,有音频,0.7969
[BD]cctv4hd,https://stream1.freetv.fun/cctv4hd-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001917639668_91.png,1.267,未分组,h264,1920x1080,25.0,有音频,0.0
[BD]cmc,https://stream1.freetv.fun/cmc-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/30/20140530201707423147_98.png,1.062,未分组,h264,1920x1080,29.97002997002997,有音频,0.7344
[BD]al jazeera العربية,https://stream1.freetv.fun/al-jazeera-l-rby-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,2.789,未分组,h264,426x240,25.0,有音频,0.5312
[HD]cbeebies uhd *m[geo-blocked],https://stream1.freetv.fun/cbeebies-uhd--m-1.ctv,网络源,https://epg.pw/media/images/channel/2017/03/06/large/20170306151945702456_36.png,2.092,未分组,h264,1920x1080,25.0,有音频,0.4531
[BD]kanal hayat,https://stream1.freetv.fun/kanal-hayat-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/17/20150717055453263471_21.jpg,7.791,未分组,h264,480x270,60.0,有音频,0.5312
[SD]cetv1,https://stream1.freetv.fun/cetv1-9.m3u8,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322212610371208_90.png,2.568,未分组,h264,720x576,25.0,有音频,0.5625
[BD]sports tv,https://stream1.freetv.fun/sports-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/02/large/20211102205521953052_11.png,3.364,未分组,h264,1920x1080,30.0,有音频,0.6406
[VGA]espn deportes,https://stream1.freetv.fun/espn-deportes-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/02/large/20211102205539113006_19.png,2.511,未分组,h264,640x360,59.94005994005994,有音频,0.6406
[HD]cnbc tv18[geo-blocked],https://stream1.freetv.fun/cnbc-tv18-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/10/large/20220310182519775139_27.png,11.315,未分组,h264,1280x720,25.0,有音频,0.5469
[BD]california music channel usa,https://stream1.freetv.fun/california-music-channel-usa-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106151417112281_33.png,1.957,未分组,h264,1920x1080,29.97002997002997,有音频,0.4219
[BD]afarin tv,https://stream1.freetv.fun/afarin-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/01/19/large/20220119220009305923_89.png,3.529,未分组,h264,1920x1080,25.0,有音频,0.6094
[HD]abc news live 6,https://stream1.freetv.fun/abc-news-live-6-1.m3u8,网络源,https://epg.pw/media/,0.879,未分组,h264,1280x720,29.97002997002997,有音频,0.8438
[SD]иллюзион plus,https://stream1.freetv.fun/illiuzion-plus-1.m3u8,网络源,https://epg.pw/media/img/logo/A_PLUS.PNG,1.838,未分组,h264,720x576,50.0,有音频,0.6875
[BD]haunt tv,https://stream1.freetv.fun/haunt-tv-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/16/20170216061058520639_81.png,3.661,未分组,h264,1920x1080,25.0,有音频,0.9375
[SD]30a the beach show (720p),https://stream1.freetv.fun/30a-the-beach-show-3.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106151553228539_89.png,2.796,未分组,h264,1280x720,29.97002997002997,有音频,0.6406
[SD]cctv风云足球,https://stream1.freetv.fun/cctvfeng-yun-zu-qiu-25.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510165533742367_97.jpg,2.809,未分组,h264,720x576,50.0,有音频,0.5938
[BD]canal 32,https://stream1.freetv.fun/canal-32-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174522009953_10.png,4.167,未分组,h264,1920x1080,50.0,有音频,0.5781
[BD]bloomberg tv plus,https://stream1.freetv.fun/bloomberg-tv-plus-5.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128060606937621_37.png,1.691,未分组,h264,480x272,59.94005994005994,有音频,0.9062
[SD]billiard tv,https://stream1.freetv.fun/billiard-tv-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/12/24/large/20221224210657687848_92.jpeg,4.221,未分组,h264,426x240,30.0,有音频,0.5625
[SD]cbs news boston (720p),https://stream1.freetv.fun/cbs-news-boston-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/21/large/20220921003134675689_79.png,1.630,未分组,h264,1280x720,29.97002997002997,有音频,0.5625
[HD]al kass qatar 2,https://stream1.freetv.fun/al-kass-qatar-2-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821061333482711_51.jpg,4.294,未分组,h264,1280x720,25.0,有音频,0.5
[HD]yes network,https://stream1.freetv.fun/yes-network-3.m3u8,网络源,https://epg.pw/media/images/channel/2017/09/17/large/20170917225055829014_84.jpg,2.487,未分组,h264,1280x720,59.94005994005994,有音频,0.3281
[BD]clan internacional,https://stream1.freetv.fun/clan-internacional-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/12/large/20190112195825903374_64.png,5.424,未分组,h264,1920x1080,25.0,有音频,0.4688
[HD]cctv-6,https://stream1.freetv.fun/cctv-6-19.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,4.793,未分组,h264,1280x720,25.0,有音频,0.7031
[HD]cgtn,https://stream1.freetv.fun/cgtn-33.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/05/16/20180516070123835480_63.jpg,2.886,未分组,h264,1280x720,25.0,有音频,0.4844
[HD]bloomberg tv mongolia,https://stream1.freetv.fun/bloomberg-tv-mongolia-1.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/e9a4a00ce4ffa3efdc4794971d99a6b6.png,15.081,未分组,h264,1280x720,25.0,有音频,0.7031
[HD]asianbox,https://stream1.freetv.fun/asianbox-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/25/20170325215006561652_13.jpg,9.583,未分组,h264,1280x720,25.0,有音频,0.4688
[BD]cctv12,https://stream1.freetv.fun/cctv12-68.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001556307504_11.png,1.310,未分组,h264,1280x720,25.0,有音频,0.5156
[HD]people are awesome,https://stream1.freetv.fun/people-are-awesome-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/11/28/large/20231128184149398211_42.png,1.784,未分组,h264,1280x720,29.97002997002997,有音频,0.4219
[HD]bloomberg tv asia (720p),https://stream1.freetv.fun/bloomberg-tv-asia-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/22/large/20221122143643242989_22.png,5.475,未分组,h264,480x272,25.0,有音频,0.3906
[BD]best tv,https://stream1.freetv.fun/best-tv-2.m3u8,网络源,https://epg.pw/media/,2.317,未分组,h264,1920x1080,25.0,有音频,0.625
[BD]canal 9,https://stream1.freetv.fun/canal-9-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,2.920,未分组,h264,1920x1080,25.0,有音频,0.5469
[HD]altas tv,https://stream1.freetv.fun/altas-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/12/29/20161229025118759034_34.jpg,2.677,未分组,h264,1280x720,25.0,有音频,0.5625
[HD]us cnbc,https://stream1.freetv.fun/us-cnbc-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/10/large/20220310182519775139_27.png,0.943,未分组,h264,1280x720,29.97002997002997,有音频,0.4688
[BD]al rayyan,https://stream1.freetv.fun/al-rayyan-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174053788102_27.png,6.504,未分组,h264,1920x1080,25.0,有音频,0.8906
[HD]cctv3,https://stream1.freetv.fun/cctv3-26.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001936710108_56.png,0.813,未分组,h264,1280x720,25.0,有音频,0.3438
[SD]al manar,https://stream1.freetv.fun/al-manar-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173942271488_66.png,7.919,未分组,h264,1920x1080,25.0,有音频,0.5
[BD]cctv6hd,https://stream1.freetv.fun/cctv6hd-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,1.347,未分组,h264,1920x1080,25.0,有音频,0.0
[HD]cbs news *wj,https://stream1.freetv.fun/cbs-news--wj-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/21/large/20220921003134675689_79.png,2.839,未分组,h264,1280x720,29.97002997002997,有音频,0.4062
[BD]al jazeera,https://stream1.freetv.fun/al-jazeera-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904160018056594_85.png,3.376,未分组,h264,426x240,25.0,有音频,0.7344
[BD]bollywood[geo-blocked],https://stream1.freetv.fun/bollywood-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164739314866_74.png,2.660,未分组,h264,,,有音频,0.5469
[VGA]bravoo,https://stream1.freetv.fun/bravoo-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/12/large/20230212225528892223_79.png,2.501,未分组,h264,640x360,25.0,有音频,0.5469
[SD]haunt tv,https://stream1.freetv.fun/haunt-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/16/20170216061058520639_81.png,1.792,未分组,h264,1920x1080,29.97002997002997,有音频,0.4531
[SD]thanthi tv,https://stream1.freetv.fun/thanthi-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/16/20170216061058520639_81.png,9.701,未分组,h264,424x240,25.0,有音频,0.0
[BD]altaghier tv,https://stream1.freetv.fun/altaghier-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613194238596104_80.png,7.094,未分组,h264,,,有音频,0.8281
[BD]outdoor america,https://stream1.freetv.fun/outdoor-america-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174407806332_73.png,2.509,未分组,h264,384x216,29.97002997002997,有音频,0.5625
[VGA]impacto television,https://stream1.freetv.fun/impacto-television-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106152133298331_44.png,2.874,未分组,h264,854x480,23.976023976023978,有音频,0.5781
[HD]astro華麗 *wj,https://stream1.freetv.fun/astrohua-li---wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/17/large/20240417171542219575_32.png,6.055,未分组,,,,无音频,0.5
[BD]tv5monde plus chefs[geo-blocked],https://stream1.freetv.fun/tv5monde-plus-chefs-1.m3u8,网络源,https://epg.pw/media/img/logo/A_PLUS.PNG,5.245,未分组,h264,640x360,25.0,有音频,0.5312
[SD]abc news,https://stream1.freetv.fun/abc-news-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/10/09/20171009012506131666_63.png,5.670,未分组,h264,640x360,30.0,有音频,0.4531
[BD]al jazeera mubasher,https://stream1.freetv.fun/al-jazeera-mubasher-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174154957657_95.png,7.165,未分组,h264,426x240,25.0,有音频,0.5938
