频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
å†…è’™å¤å«è§†,https://stream1.freetv.fun/nei-meng-gu-wei-shi-30.m3u8,网络源,,10.304,未分组,h264,1280x720,25.0,有音频,0.5625
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-22.m3u8,网络源,,2.726,未分组,h264,720x576,25.0,有音频,0.5625
å…µå›¢å«è§†,https://stream1.freetv.fun/bing-tuan-wei-shi-4.m3u8,网络源,,2.878,未分组,h264,,25.0,有音频,0.6094
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-66.m3u8,网络源,,1.674,未分组,h264,1280x720,25.0,有音频,0.6406
è¥¿è—å«è§†,https://stream1.freetv.fun/xi-cang-wei-shi-38.ctv,网络源,,5.963,未分组,h264,1920x1080,25.0,有音频,0.6406
é™•è¥¿å«è§†,http://112.46.85.60:8009/hls/17/index.m3u8,网络源,,8.986,未分组,h264,720x576,50.0,有音频,0.5781
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-62.m3u8,网络源,,1.302,未分组,h264,1280x720,25.0,有音频,0.4688
é»‘é¾™æ±Ÿå«è§†,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8,网络源,,6.329,未分组,h264,1920x1080,50.0,有音频,0.0
è´µå·å«è§†,http://60.174.40.117:85/tsfile/live/0120_1.m3u8?key=txiptv,网络源,,2.097,未分组,h264,720x576,25.0,有音频,0.4688
è¥¿è—å«è§†,http://112.132.10.54:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.733,未分组,mpeg2video,720x576,25.0,有音频,0.5
è¥¿è—å«è§†,http://sh.lnott.top:880/dx57.m3u8,网络源,,3.255,未分组,h264,1920x1080,50.0,有音频,0.3438
å†…è’™å¤å«è§†,https://epg.pw/stream/4771a189ad19420bb986b757be6eebee1b68d9f586e1580a742e4a63d015a966.m3u8,网络源,,2.693,未分组,h264,720x576,50.0,有音频,0.0
è€€æ‰è´¢ç»,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8,网络源,,5.679,未分组,h264,1024x576,25.0,有音频,0.4531
å°è§†æ–°é—»,https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8,网络源,,1.319,未分组,h264,1280x720,25.0,有音频,0.0
äººé—´å«è§†,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8,网络源,,3.581,未分组,h264,1280x720,29.97002997002997,有音频,0.5938
ä¸‰æ²™å«è§†,http://8.138.7.223/tv/ssws.m3u8,网络源,,4.835,未分组,h264,1280x720,25.0,有音频,0.6406
å…µå›¢å«è§†,https://stream1.freetv.fun/bing-tuan-wei-shi-46.m3u8,网络源,,2.402,未分组,h264,720x576,25.0,有音频,0.7031
TVBæ˜ç,http://r.jdshipin.com/GeWKr?id=mzt720,网络源,,1.007,未分组,h264,1280x720,25.0,有音频,0.4844
é’æµ·å«è§†,https://migu.188766.xyz/?migutoken=c4d551207e89bf27346765c8a5965411&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.766,未分组,h264,1920x1080,28.0,有音频,0.0
å¤§æ¹¾åŒºå«è§†,https://migu.188766.xyz/?migutoken=e66a28d0a7d794700024e6771bdde55f&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.625,未分组,h264,1920x1080,28.0,有音频,0.0
è´µå·å«è§†,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,6.398,未分组,h264,1920x1080,25.0,有音频,0.0
å†…è’™å¤å«è§†,https://stream1.freetv.fun/3613799027c7d64d6ab4ee57247de6a82c45b329e31c67de09593a344e208f9a.m3u8,网络源,,2.185,未分组,h264,1280x720,25.0,有音频,0.5781
å†œæ—å«è§†,https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8,网络源,,1.505,未分组,h264,1280x720,25.0,有音频,0.0
è¥¿è—å«è§†,https://stream1.freetv.fun/xi-cang-wei-shi-15.ctv,网络源,,1.191,未分组,h264,1280x720,25.0,有音频,0.0
äººé—´å«è§†,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u,网络源,,2.298,未分组,h264,1280x720,29.97002997002997,有音频,0.5469
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-77.ctv,网络源,,3.084,未分组,hevc,1920x1080,25.0,有音频,0.3125
å‡¤å‡°èµ„è®¯,https://stream1.freetv.fun/feng-huang-zi-xun-18.m3u8,网络源,,1.192,未分组,h264,1280x720,25.0,有音频,0.0
TVBSäºšæ´²,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8,网络源,,1.128,未分组,h264,1920x1080,29.97002997002997,有音频,0.375
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-33.m3u8,网络源,,4.056,未分组,h264,720x576,25.0,有音频,0.3438
æ˜Ÿç©ºå«è§†,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8,网络源,,7.100,未分组,h264,720x576,50.0,有音频,0.7188
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-45.m3u8,网络源,,4.531,未分组,h264,1920x1080,25.0,有音频,0.5781
é‡åº†å«è§†,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8,网络源,,4.720,未分组,h264,1920x1080,25.0,有音频,0.0
TVBSäºšæ´²,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?,网络源,,2.110,未分组,h264,1920x1080,29.97002997002997,有音频,0.5781
è¾½å®å«è§†,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8,网络源,,8.876,未分组,h264,1920x1080,50.0,有音频,0.0
è€€æ‰è´¢ç»,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8,网络源,,7.588,未分组,h264,1024x576,25.0,有音频,0.7031
é™•è¥¿å«è§†,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8,网络源,,1.978,未分组,h264,720x576,50.0,有音频,0.6094
é™•è¥¿å«è§†,https://migu.188766.xyz/?migutoken=95bcb5b641244f286e3e968e8743b944&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.825,未分组,h264,1920x1080,28.0,有音频,0.0
é’æµ·å«è§†,http://sh.lnott.top:880/dx54.m3u8,网络源,,2.784,未分组,h264,720x576,25.0,有音频,0.4688
å‡¤å‡°é¦™æ¸¯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv,网络源,,1.484,未分组,h264,1280x720,25.0,有音频,0.5156
è´µå·å«è§†,http://112.27.235.94:8000/hls/46/index.m3u8,网络源,,1.910,未分组,h264,1920x1080,50.0,有音频,0.5
è¥¿è—å«è§†,https://stream1.freetv.fun/0bb4d5a247d7405db362b9b01abcddedd19acb010c72cea05ebb13de3764c8f7.ctv,网络源,,4.688,未分组,h264,720x576,25.0,有音频,0.5156
è¾½å®å«è§†,http://223.241.247.214:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.996,未分组,h264,720x576,25.0,有音频,0.5156
è¾½å®å«è§†,http://sh.lnott.top:880/dx19.m3u8,网络源,,6.752,未分组,h264,1920x1080,25.0,有音频,0.2969
è¾½å®å«è§†,https://stream1.freetv.fun/81b1a8571fc09fe29a132e435fc4f5db7508980d79cae3ecb3fe6f438b43872f.m3u8,网络源,,5.950,未分组,h264,720x576,25.0,有音频,0.5781
å‡¤å‡°ä¸­æ–‡,https://migu.188766.xyz/?migutoken=dfee7d41eb3ea02ca43c41df75f63622&id=hk_fhzw&type=dy,网络源,,0.564,未分组,h264,1920x1080,28.0,有音频,0.0
è¾½å®å«è§†,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.191,未分组,h264,1920x1080,25.0,有音频,0.5312
é‡åº†å«è§†,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,6.105,未分组,h264,1920x1080,50.0,有音频,0.5781
å‡¤å‡°é¦™æ¸¯,https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv,网络源,,6.145,未分组,hevc,1280x720,25.0,有音频,0.4688
å†…è’™å¤å«è§†,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8,网络源,,8.159,未分组,h264,720x576,50.0,有音频,0.0
å‡¤å‡°èµ„è®¯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass,网络源,,5.141,未分组,h264,1920x1080,25.0,有音频,0.5312
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv,网络源,,0.757,未分组,h264,1280x720,50.0,有音频,0.5
è¾½å®å«è§†,https://stream1.freetv.fun/b2bebbb6d53b62ec21c3dca43f81123f14218a573e3986c8d65755142700cba7.m3u8,网络源,,3.490,未分组,h264,1920x1080,25.0,有音频,0.6094
é‡åº†å«è§†,http://112.27.235.94:8000/hls/36/index.m3u8,网络源,,3.328,未分组,h264,1920x1080,50.0,有音频,0.5469
é™•è¥¿å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001067/index.m3u8?IAS,网络源,,0.783,未分组,,,,无音频,0.0
å†…è’™å¤å«è§†,https://migu.188766.xyz/?migutoken=e12a196037c885de5886eca6ca9f8fe7&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,网络源,,1.048,未分组,h264,1920x1080,28.0,有音频,0.0
è¾½å®å«è§†,http://60.16.0.216:5757/hls/32/index.m3u8,网络源,,4.557,未分组,h264,1920x1080,50.0,有音频,0.5469
è¾½å®å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0121_1.m3u8,网络源,,3.673,未分组,h264,1920x1080,25.0,有音频,0.2812
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-6.ctv,网络源,,1.469,未分组,h264,1280x720,25.0,有音频,0.5156
å†…è’™å¤å«è§†,https://stream1.freetv.fun/33bfe49a1da64dcd96234a098dec28f99d9fd4b3e53983a624c22d7bea711e71.m3u8,网络源,,5.021,未分组,h264,720x576,25.0,有音频,0.4062
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-95.m3u8,网络源,,8.651,未分组,h264,1920x1080,25.0,有音频,0.5156
Nowè´¢ç»,http://hls.168.us.kg/u/333/master.m3u8,网络源,,1.131,未分组,h264,1920x1080,50.0,有音频,0.4688
é‡åº†å«è§†,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8,网络源,,5.767,未分组,h264,720x576,25.0,有音频,0.375
é‡åº†å«è§†,http://221.2.148.205:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.262,未分组,h264,1920x1080,50.0,有音频,0.3125
æ°‘è§†å°æ¹¾,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv,网络源,,1.221,未分组,h264,1280x720,25.0,有音频,0.2656
å†œæ—å«è§†,https://migu.188766.xyz/?migutoken=3b5d268ce9c4037b224b1f1f7a1422d6&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.514,未分组,h264,1920x1080,28.0,有音频,0.0
å¤§æ¹¾åŒºå«è§†,https://migu.188766.xyz/?migutoken=3fe4f6ba9bf6556d868fea9565214668&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy,网络源,,4.037,未分组,h264,854x480,25.0,有音频,0.0
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-92.m3u8,网络源,,1.339,未分组,h264,1280x720,25.0,有音频,0.7031
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/ipv6-hei-long-jiang-wei-shi-23.m3u8,网络源,,1.370,未分组,h264,1280x720,25.0,有音频,0.0
å‡¤å‡°èµ„è®¯,https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv,网络源,,3.588,未分组,h264,1280x720,25.0,有音频,0.6406
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-86.m3u8,网络源,,2.532,未分组,mpeg2video,720x576,25.0,有音频,0.3594
æ°‘è§†,https://stream1.freetv.fun/min-shi-1.ctv,网络源,,1.337,未分组,h264,1280x720,25.0,有音频,0.7188
é™•è¥¿å«è§†,http://cssbyd.imwork.net:8082/hls/42/index.m3u8,网络源,,7.542,未分组,h264,720x576,25.0,有音频,0.4062
é’æµ·å«è§†,https://www.freetv.top/migu/947472506.m3u8?migutoken=c740fc58e518a315b254873398c630ca506a9de327397b5e27a668d9c1e170b6512a1834dab3229ddc39b5a61c2ea42fae6d196a11c6d0e5e212522e6edf197f65ad9addf0b540aa6c9d4fcd3e,网络源,,1.066,未分组,h264,1920x1080,30.0,有音频,0.0
é™•è¥¿å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001067/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.306,未分组,,,,无音频,0.0
å…µå›¢å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001066/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.309,未分组,,,,无音频,0.0
è´µå·å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0120_1.m3u8,网络源,,17.458,未分组,h264,1920x1080,25.0,有音频,0.4219
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-6.m3u8,网络源,,1.241,未分组,h264,1280x720,25.0,有音频,0.5312
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-111.m3u8,网络源,,2.422,未分组,h264,1920x1080,50.0,有音频,0.4844
ä¸‰æ²™å«è§†,https://stream1.freetv.fun/san-sha-wei-shi-25.m3u8,网络源,,5.926,未分组,h264,1280x720,25.0,有音频,0.0
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-26.m3u8,网络源,,1.254,未分组,h264,1280x720,25.0,有音频,0.4375
æ¾³é—¨è²èŠ±,https://stream1.freetv.fun/ao-men-lian-hua-1.m3u8,网络源,,4.253,未分组,h264,1280x720,25.0,有音频,0.7188
å®‰å¤šå«è§†,https://stream1.freetv.fun/an-duo-wei-shi-4.m3u8,网络源,,5.290,未分组,h264,1920x1080,25.0,有音频,0.4844
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-7.m3u8,网络源,,1.205,未分组,h264,1280x720,30.0,有音频,0.5
é™•è¥¿å«è§†,http://112.27.235.94:8000/hls/43/index.m3u8,网络源,,1.948,未分组,h264,1920x1080,50.0,有音频,0.4062
TVBæ— çº¿æ–°é—»,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt,网络源,,0.786,未分组,h264,1280x720,25.0,有音频,0.5469
å¤§æ¹¾åŒºå«è§†,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.018,未分组,h264,720x576,50.0,有音频,0.4844
å†œæ—å«è§†,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8,网络源,,2.009,未分组,h264,720x576,50.0,有音频,0.4688
å‡¤å‡°ä¸­æ–‡,http://27.41.245.32:801/hls/205/index.m3u8,网络源,,2.043,未分组,mpeg2video,720x576,25.0,有音频,0.3906
TVBSäºšæ´²,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8,网络源,,1.210,未分组,h264,1920x1080,29.97002997002997,有音频,0.3281
é‡åº†å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0142_1.m3u8,网络源,,4.188,未分组,h264,1920x1080,25.0,有音频,0.0
è´µå·å«è§†,https://stream1.freetv.fun/gui-zhou-wei-shi-23.ctv,网络源,,3.303,未分组,hevc,1920x1080,25.0,有音频,0.0
å‡¤å‡°èµ„è®¯,https://stream1.freetv.fun/feng-huang-zi-xun-14.ctv,网络源,,1.220,未分组,h264,1280x720,25.0,有音频,0.2344
è¥¿è—å«è§†,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8?key=txiptv,网络源,,4.578,未分组,h264,720x576,25.0,有音频,0.0
ç¯çƒç”µè§†,http://utv1.hqtvzb.com:9999/hls/world.m3u8,网络源,,2.593,未分组,h264,1280x720,25.0,有音频,0.5938
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn,网络源,,0.392,未分组,h264,1280x720,50.0,有音频,0.6094
è¥¿è—å«è§†,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8,网络源,,3.271,未分组,h264,720x576,25.0,有音频,0.4062
å‡¤å‡°é¦™æ¸¯,https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv,网络源,,5.808,未分组,hevc,1280x720,25.0,有音频,0.4062
å†œæ—å«è§†,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.677,未分组,h264,720x576,50.0,有音频,0.5156
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-11.m3u8,网络源,,1.328,未分组,h264,1280x720,25.0,有音频,0.3594
æ˜Ÿç©ºå«è§†,https://stream1.freetv.fun/xing-kong-wei-shi-13.m3u8,网络源,,7.925,未分组,h264,720x576,50.0,有音频,0.75
å‡¤å‡°é¦™æ¸¯,http://vallest.uk/livehttpplay?channel_id=30016,网络源,,5.307,未分组,hevc,1280x720,25.0,有音频,0.5781
å‡¤å‡°ä¸­æ–‡,http://58.19.180.108:9981/stream/channelid/1749482778?profile=pass,网络源,,5.136,未分组,h264,1920x1080,25.0,有音频,0.4688
è¾½å®å«è§†,http://223.241.247.214:9901/tsfile/live/0121_1.m3u8,网络源,,8.266,未分组,h264,720x576,25.0,有音频,0.0
å‡¤å‡°ä¸­æ–‡,https://migu.188766.xyz/?migutoken=65fad7606400bb49862d911fb1de5d27&id=fhzw&pp=1,网络源,,0.563,未分组,h264,1920x1080,28.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-22.ctv,网络源,,1.212,未分组,h264,1280x720,25.0,有音频,0.0
è¾½å®å«è§†,https://migu.188766.xyz/?migutoken=03bee59b180e1dc7ad8273da59e65ee8&id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.576,未分组,h264,1920x1080,28.0,有音频,0.0
å¤§æ¹¾åŒºå«è§†,https://stream1.freetv.fun/da-wan-qu-wei-shi-21.ctv,网络源,,1.328,未分组,h264,1280x720,25.0,有音频,0.5
TVBæ— çº¿æ–°é—»,https://migu.188766.xyz/?migutoken=474380c0dbe2a776cee340f7684bfddd&id=hk_wxxw&type=dy,网络源,,0.527,未分组,h264,1920x1080,28.0,有音频,0.0
å‡¤å‡°ä¸­æ–‡,http://vallest.uk/livehttpplay?channel_id=30014,网络源,,5.554,未分组,hevc,1920x1080,25.0,有音频,0.2656
è¾½å®å«è§†,http://60.174.40.117:85/tsfile/live/1033_1.m3u8?key=txiptv,网络源,,2.079,未分组,h264,720x576,25.0,有音频,0.3906
é™•è¥¿å«è§†,http://183.11.239.36:808/hls/58/index.m3u8,网络源,,10.444,未分组,h264,720x576,25.0,有音频,0.0
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-136.m3u8,网络源,,11.998,未分组,h264,720x576,25.0,有音频,0.4062
é»‘é¾™æ±Ÿå«è§†,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8,网络源,,2.453,未分组,h264,720x576,25.0,有音频,0.625
é¦™æ¸¯ä½›é™€,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8,网络源,,2.008,未分组,h264,1280x720,29.97002997002997,有音频,0.3594
è´µå·å«è§†,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.231,未分组,h264,720x576,25.0,有音频,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv,网络源,,0.944,未分组,h264,1280x720,30.0,有音频,0.5
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-18.ctv,网络源,,5.540,未分组,h264,1280x720,25.0,有音频,0.4062
æ˜Ÿç©ºå«è§†,http://111.221.137.155:44330/tsfile/live/0139_1.m3u8?key=txiptv,网络源,,3.187,未分组,h264,720x576,50.0,有音频,0.5938
è´µå·å«è§†,http://60.16.0.216:5757/hls/37/index.m3u8,网络源,,2.280,未分组,h264,1920x1080,50.0,有音频,0.5156
é‡åº†å«è§†,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.805,未分组,h264,1920x1080,25.0,有音频,0.2969
å‡¤å‡°é¦™æ¸¯,https://stream1.freetv.fun/feng-huang-xiang-gang-8.ctv,网络源,,1.217,未分组,h264,1280x720,25.0,有音频,0.5469
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-76.m3u8,网络源,,6.965,未分组,h264,1920x1080,50.0,有音频,0.4219
è´µå·å«è§†,https://stream1.freetv.fun/gui-zhou-wei-shi-11.ctv,网络源,,1.210,未分组,h264,1280x720,25.0,有音频,0.0
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-20.ctv,网络源,,1.214,未分组,h264,1280x720,25.0,有音频,0.0
å†…è’™å¤è’™è¯­å«è§†,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8,网络源,,3.202,未分组,h264,1920x1080,25.0,有音频,0.0
å‡¤å‡°ä¸­æ–‡,http://live4play.uk/livehttpplay?channel_id=20065,网络源,,5.784,未分组,h264,1280x720,25.0,有音频,0.6094
é‡åº†å«è§†,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8,网络源,,3.866,未分组,h264,1920x1080,25.0,有音频,0.0
è´µå·å«è§†,https://epg.pw/stream/902bf1b0febec739ab71abb790e136417a9c7686e81cfa97705dfe0ae0afda28.m3u8,网络源,,2.928,未分组,hevc,1920x1080,25.0,有音频,0.0
TVBæ— çº¿æ–°é—»,https://stream1.freetv.fun/wu-xian-xin-wen-8.ctv,网络源,,11.537,未分组,h264,1280x720,25.0,有音频,0.6094
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-4.m3u8,网络源,,5.662,未分组,h264,1920x1080,25.0,有音频,0.4688
è¥¿è—å«è§†,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8,网络源,,5.351,未分组,h264,720x576,50.0,有音频,0.0
æ°‘è§†æ–°é—»,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8,网络源,,0.913,未分组,h264,1920x1080,29.97002997002997,有音频,0.7812
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-27.m3u8,网络源,,5.361,未分组,h264,1920x1080,25.0,有音频,0.5312
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-26.m3u8,网络源,,12.227,未分组,h264,1920x1080,25.0,有音频,0.5781
å‡¤å‡°ä¸­æ–‡,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv,网络源,,0.929,未分组,h264,1280x720,25.0,有音频,0.4844
é™•è¥¿å«è§†,https://stream1.freetv.fun/ipv6-shan-xi-wei-shi-62.m3u8,网络源,,1.193,未分组,h264,1280x720,25.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,http://221.2.148.205:8154/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,6.615,未分组,h264,1920x1080,25.0,有音频,0.0
å†…è’™å¤å«è§†,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8,网络源,,6.426,未分组,h264,720x576,50.0,有音频,0.0
è´µå·å«è§†,http://cssbyd.imwork.net:8082/hls/39/index.m3u8,网络源,,16.189,未分组,h264,1920x1080,25.0,有音频,0.3594
è´µå·å«è§†,https://stream1.freetv.fun/gui-zhou-wei-shi-50.m3u8,网络源,,1.208,未分组,h264,1280x720,25.0,有音频,0.4062
TVBæ— çº¿æ–°é—»,http://php.jdshipin.com:8880/smt.php?id=inews_twn,网络源,,0.699,未分组,h264,1280x720,25.0,有音频,0.375
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-9.ctv,网络源,,4.200,未分组,h264,1280x720,25.0,有音频,0.4219
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-64.m3u8,网络源,,1.193,未分组,h264,1280x720,25.0,有音频,0.4375
é’æµ·å«è§†,https://stream1.freetv.fun/qing-hai-wei-shi-148.m3u8,网络源,,8.066,未分组,h264,1920x1080,50.0,有音频,0.6406
é’æµ·å«è§†,http://zqh2333.top:2222/rtp/239.93.24.192:5140,网络源,,5.934,未分组,h264,720x576,25.0,有音频,0.6562
ä¸œæ£®è¶…è§†,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8,网络源,,1.408,未分组,h264,1920x1080,29.97002997002997,有音频,0.5469
è¥¿è—å«è§†,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8,网络源,,2.337,未分组,h264,720x576,25.0,有音频,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-wei-shi-9.ctv,网络源,,1.337,未分组,h264,1280x720,25.0,有音频,0.4062
TVBæ— çº¿æ–°é—»,https://stream1.freetv.fun/wu-xian-xin-wen-2.ctv,网络源,,0.816,未分组,h264,1280x720,25.0,有音频,0.0
é™•è¥¿å«è§†,http://sh.lnott.top:880/dx51.m3u8,网络源,,2.810,未分组,h264,720x576,25.0,有音频,0.4531
é‡åº†å«è§†,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8,网络源,,4.160,未分组,h264,1920x1080,25.0,有音频,0.6094
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/hei-long-jiang-wei-shi-88.m3u8,网络源,,1.555,未分组,h264,1280x720,25.0,有音频,0.5
å¤§æ¹¾åŒºå«è§†,https://stream1.freetv.fun/da-wan-qu-wei-shi-15.ctv,网络源,,6.348,未分组,h264,1920x1080,25.0,有音频,0.5312
æ˜Ÿç©ºå«è§†,https://stream1.freetv.fun/xing-kong-wei-shi-7.ctv,网络源,,4.374,未分组,h264,720x576,50.0,有音频,0.7031
å‡¤å‡°èµ„è®¯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8,网络源,,0.602,未分组,h264,1280x720,30.0,有音频,0.5469
æ°‘è§†ç¬¬ä¸€,https://stream1.freetv.fun/min-shi-di-yi-1.ctv,网络源,,1.334,未分组,h264,1280x720,25.0,有音频,0.2656
å…µå›¢å«è§†,http://sh.lnott.top:880/dx59.m3u8,网络源,,2.633,未分组,h264,1920x1080,50.0,有音频,0.6406
è¥¿è—å«è§†,https://epg.pw/stream/0520182fdda930a14ef73fa2ed6221ba95c6ae2ddffa8c93f4b08562ea71c777.m3u8,网络源,,2.704,未分组,h264,720x576,25.0,有音频,0.6875
äººé—´å«è§†,http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8,网络源,,3.352,未分组,h264,1280x720,29.97002997002997,有音频,0.625
å†…è’™å¤å«è§†,https://migu.188766.xyz/?migutoken=67cf43d0253e31aef7cc55b3e16fcb3e&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,网络源,,0.521,未分组,h264,1920x1080,28.0,有音频,0.5938
