更新时间,#genre#
八大精彩,https://mao.ffmking888.dpdns.org/?id=5YWr5aSn57Ka5b2p5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
八大精彩,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv034/index.m3u8?proxy=true
八大精彩,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv034
八大综艺,https://hls-gateway.vpstv.net/streams/708948.m3u8
八大综艺,https://tv.iill.top/litv/4gtv-4gtv039
八大综艺,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv039
八大综艺,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv039
八大综艺,http://api.mytv666.top/api/hk.php?id=3661663237323836323533336531326231366461356565383364653331353739267469643d74762669643d313536
八大综艺,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv039
八大综艺,https://4gtv.dxjc.pp.ua/4gtv-4gtv039/index.m3u8
八大综艺,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv039/index.m3u8
八大综艺,https://mao.ffmking888.dpdns.org/?id=5YWr5aSn57ac6Jed5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
八大综艺,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv039/index.m3u8?proxy=true
八大综艺,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv039/index.m3u8?proxy=true
三立新闻,http://108.181.20.197/livehttpplay?channel_id=10126
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8
三立新闻,https://tv.iill.top/4gtv/229
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8
三立新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=三立新闻台
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.ctv
三立新闻,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立INEW
三立新闻,http://live4play.uk/livehttpplay?channel_id=10126
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
三立新闻,p3p://108.181.32.169:36521/64251e23000bcd04ea573d7c0f0a002e
三立新闻,mitv://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
三立台湾,http://api.mytv666.top/api/hk.php?id=3431663838343031373566326636316465393566653637343436313266653666267469643d74762669643d3733
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
三立台湾,http://api.mytv666.top/api/hk.php?id=3362333838663839386633393162343165396331313735636535396339356263267469643d77696e74763132332669643d3735
三立台湾,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=三立台湾台
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
三立台湾,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立台湾
三立台湾,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8
三立台湾,p3p://108.181.32.169:36521/64251e5e0003388bea5821c268061bfb
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan
三立台湾,mitv://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
三立台湾,mitv://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会,http://api.mytv666.top/api/hk.php?id=3862326632383437333863303830376562326363383463336662343764366335267469643d77696e74763132332669643d3736
三立都会,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=三立都会台
三立都会,http://live4play.uk/livehttpplay?channel_id=20100
三立都会,http://50.7.234.10:8278/sanlidouhui_twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d
三立都会,mitv://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
三立综合,https://hls-gateway.vpstv.net/streams/476257.m3u8
三立综合,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
三立综合,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8
三立综合,https://tv.iill.top/4gtv/169
三立综合,http://api.mytv666.top/api/hk.php?id=3936646366363234396664323161303363653066663833663737303632353639267469643d77696e74763132332669643d3734
三立综合,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=三立综合台
三立综合,http://live4play.uk/livehttpplay?channel_id=12038
三立综合,https://mao.ffmking888.dpdns.org/?id=5LiJ56uL57ac5ZCI5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
三立综合,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-live207/index.m3u8?proxy=true
三立综合,P2p://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
三立综合,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-6/AKTV.m3u8
三立综合,mitv://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
三立综合,http://198.16.64.10:8278/sanlizhonghe/playlist.m3u8?tid=MF4F9472920894729208&ct=19249&tsum=874aaa2015440b417746e5c11fa40220
中天新闻,https://hls-gateway.vpstv.net/streams/477695.m3u8
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中天新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv009
中天新闻,https://tv.iill.top/litv/4gtv-4gtv009
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,https://stream1.freetv.fun/0efa038ef8b00da22a46c019893c5170b1b49731e8b26ede0655c7f76e5dbfa7.m3u8
中天新闻,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv009
中天新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009
中天新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=中天新闻
中天新闻,http://api.mytv666.top/api/hk.php?id=3639303839636238623433393637353530386234626331346161646239336166267469643d74762669643d3439
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
中天新闻,http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
中天新闻,http://api.mytv666.top/api/hk.php?id=3432626438356234306332353339386439363836663664633634323164393061267469643d74762669643d3939
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-4.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-3.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-7.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-5.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-6.ctv
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-2.m3u8
中天娱乐,https://hls-gateway.vpstv.net/streams/476996.m3u8
中天娱乐,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=中天娱乐
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天娱乐,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
中天娱乐,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1972&tk=e640d0a1bf70
中天娱乐,mitv://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
中天娱乐,http://198.16.64.10:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天娱乐,http://50.7.220.74:8278/ctient/playlist.m3u8?tid=MA8A3069789530697895&ct=19193&tsum=20c49fe9e15ad366c6e32b141f03bf8a
中天综合,https://hls-gateway.vpstv.net/streams/477084.m3u8
中天综合,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=中天综合
中天综合,http://api.mytv666.top/api/hk.php?id=3136633239643731366133313732326436323336663339393265653333343361267469643d77696e74763132332669643d3737
中天综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztzh.flv
中天综合,http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2
中天综合,https://t.freetv.fun/live/zhong-tian-zong-he.m3u8
中天亚洲,https://hls-gateway.vpstv.net/streams/476241.m3u8
中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天亚洲,https://aktv.top/AKTV/live/aktv/null12/AKTV.m3u8
中天亚洲,https://tv.iill.top/litv/4gtv-4gtv109
中天亚洲,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv109
中天亚洲,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv109
中天亚洲,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv109
中天亚洲,http://api.mytv666.top/api/hk.php?id=6230353962323532613838363830373564306164326137336138366430623435267469643d77696e74763132332669643d3738
中天亚洲,http://api.mytv666.top/api/hk.php?id=3962383334666661326334396461326537383063663333666566333830363536267469643d74762669643d313030
中天亚洲,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztyz.flv
中天亚洲,https://4gtv.dxjc.pp.ua/4gtv-4gtv109/index.m3u8
中天亚洲,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv109/index.m3u8?proxy=true
中天亚洲,http://s1.an94tv.cfd/astro/CH-1/AKTV.m3u8
中天亚洲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8643&tk=e503191f8e20
中天亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天亚洲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3884&tk=e640d0a1bf70
中天亚洲,http://livetv.skycf.eu.org/live.m3u8?c=3
中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen.m3u8
中视新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv074
中视新闻,https://hls-gateway.vpstv.net/streams/476269.m3u8
中视新闻,https://tv.iill.top/litv/4gtv-4gtv074
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8
中视新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv074
中视新闻,http://api.mytv666.top/api/hk.php?id=3935653434333461353033393966666364363031303466346131373436383437267469643d74762669643d313034
中视新闻,http://api.mytv666.top/api/hk.php?id=3639313461653631653063653039636165353132386535623331623263316631267469643d74762669643d3532
中视新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=中视新闻
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-6.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-3.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv
中视新闻,http://rihou.cc:555/tv/[Pd]中视新闻
中视新闻,http://198.16.100.186:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
中视新闻,http://aktv-stream.m16tv.cfd/stream/taiwan/null-13/AKTV.m3u8
中视新闻,http://tw-ty-line-11-1-5.sudatech.store:20319/of-4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,https://4gtv.dxjc.pp.ua/of-4gtv-4gtv074/index.m3u8
中视菁采,https://hls-gateway.vpstv.net/streams/476260.m3u8
中视菁采,https://tv.iill.top/litv/4gtv-4gtv064
中视菁采,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv064
中视菁采,https://t.freetv.fun/live/zhong-shi-jing-cai.m3u8
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8
中视菁采,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv064
中视菁采,http://api.mytv666.top/api/hk.php?id=3265643234663932333564313563356430663036346636303535616139663434267469643d74762669643d313534
中视菁采,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv064
中视菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-5.ctv
中视菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-4.ctv
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064
中视菁采,https://4gtv.dxjc.pp.ua/4gtv-4gtv064/index.m3u8
中视菁采,https://mao.ffmking888.dpdns.org/?id=5Lit6KaW6IaB6YeH5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
中视菁采,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv064/index.m3u8?proxy=true
中视菁采,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv064/index.m3u8
中视菁采,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv064/index.m3u8?proxy=true
中视菁采,http://nmk.ioapk.com:5050/li-4gtv-4gtv064/index.m3u8?proxy=true
中视菁采,mitv://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
中视菁采,P2p://starvod.xyz:19806/ab03f4a5d3444f999b245245d9f5db9b
中视菁采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
中视经典,https://hls-gateway.vpstv.net/streams/476362.m3u8
中视经典,https://tv.iill.top/litv/4gtv-4gtv080
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8
中视经典,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv080
中视经典,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv080
中视经典,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv080
中视经典,http://api.mytv666.top/api/hk.php?id=3130643637316464346664313538393839303063663564663535386230323339267469643d74762669643d313331
中视经典,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=中视经典
中视经典,https://t.freetv.fun/live/zhong-shi-jing-dian.m3u8
中视经典,https://stream1.freetv.fun/zhong-shi-jing-dian-3.ctv
中视经典,https://stream1.freetv.fun/zhong-shi-jing-dian-1.ctv
中视经典,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv080/index.m3u8?proxy=true
中视经典,https://mao.ffmking888.dpdns.org/?id=5Lit6KaW57aT5YW45Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
中视经典,https://4gtv.dxjc.pp.ua/4gtv-4gtv080/index.m3u8
中视经典,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv080/index.m3u8
中视经典,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv080/index.m3u8?proxy=true
中视经典,mitv://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视经典,P2p://starvod.xyz:19806/a0d66cf5bc664556b1547e965464a5df
中视经典,http://www.336699.live:1935/blockfour/4gtv-4gtv080.stream/playlist.m3u8
民视,https://hls-gateway.vpstv.net/streams/476986.m3u8
民视,https://tv.iill.top/litv/4gtv-4gtv002
民视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv155
民视,http://74.91.26.218:82/live/ftv.m3u8
民视,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv002
民视,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv155
民视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv002
民视,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视
民视,http://api.mytv666.top/api/hk.php?id=3535663430343962396335386334633135326162666337313938633136663933267469643d77696e74763132332669643d3635
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视,http://api.mytv666.top/api/hk.php?id=6361363033353131663530376266363361636334336333653632306432396439267469643d74762669643d3730
民视,http://api.mytv666.top/api/hk.php?id=3039313639653531353135383931613266353266353863623032313533613632267469643d74762669643d313136
民视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv002
民视,https://stream1.freetv.fun/min-shi-1.m3u8
民视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv155
民视,http://iptv.4666888.xyz/iptv2A.php?id=55
民视,rtmp://f13h.mine.nu/sat/tv051
民视,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视,http://s1.an94tv.cfd/taiwan/CH-1/AKTV.m3u8
民视,https://stream1.freetv.fun/min-shi-6.ctv
民视影剧,https://tv.iill.top/litv/litv-ftv09
民视影剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv09
民视影剧,http://xtvantsc.xyz/litv_ts.php?id=litv-ftv09
民视影剧,http://api.mytv666.top/api/hk.php?id=3737616264346339376163646432313336343463303535303963626531336161267469643d74762669643d313239
民视影剧,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视影剧台
民视影剧,http://api.mytv666.top/api/hk.php?id=3932633963646136396465373830346233643461306137346538363539353136267469643d77696e74763132332669643d3631
民视影剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv09
民视影剧,http://iptv.4666888.xyz/iptv2A.php?id=53
民视影剧,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW5b2x5YqH5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,https://hls-gateway.vpstv.net/streams/479210.m3u8
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen.m3u8
民视新闻,https://www.judy.xx.kg/judy.php?id=litv-ftv13
民视新闻,https://tv.iill.top/litv/litv-ftv13
民视新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv13
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen-1.m3u8
民视新闻,http://74.91.26.218:82/live/ftvnews.m3u8
民视新闻,http://xtvantsc.xyz/litv_ts.php?id=litv-ftv13
民视新闻,http://api.mytv666.top/api/hk.php?id=6133333434353635663133373938343030353333343563353132326433396230267469643d74762669643d3536
民视新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视新闻台
民视新闻,http://api.mytv666.top/api/hk.php?id=3866616331333533363464353463346432653139633236633036643261633831267469643d77696e74763132332669643d3538
民视新闻,http://api.mytv666.top/api/hk.php?id=6333356235396430353565313132653234663436373463386363396139623936267469643d74762669643d313130
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民视台湾,https://tv.iill.top/litv/4gtv-4gtv001
民视台湾,https://t.freetv.fun/live/min-shi-tai-wan-2.m3u8
民视台湾,https://t.freetv.fun/live/min-shi-tai-wan-1.m3u8
民视台湾,http://74.91.26.218:82/live/ftvtw.m3u8
民视台湾,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv001
民视台湾,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv001
民视台湾,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv001
民视台湾,http://api.mytv666.top/api/hk.php?id=6261653964303931643764396634653232316134666337633531336261373363267469643d74762669643d313131
民视台湾,http://api.mytv666.top/api/hk.php?id=3936623864373237393832636234343734303638633864343932633266353565267469643d77696e74763132332669643d3630
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-5.ctv
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.m3u8
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-4.ctv
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv
民视台湾,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视台湾台
民视台湾,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mstw.flv
民视台湾,https://4gtv.dxjc.pp.ua/4gtv-4gtv001/index.m3u8
民视台湾,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv001/index.m3u8?proxy=true
民视台湾,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW5Yaw54Gj5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视台湾,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv001/index.m3u8
民视第一,https://tv.iill.top/litv/4gtv-4gtv003
民视第一,https://t.freetv.fun/live/min-shi-di-yi.m3u8
民视第一,http://74.91.26.218:82/live/ftvdy.m3u8
民视第一,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv003
民视第一,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv003
民视第一,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv003
民视第一,http://api.mytv666.top/api/hk.php?id=6564636432633233613630653031366663363066613933326138326133396637267469643d74762669643d313732
民视第一,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视第一台
民视第一,https://stream1.freetv.fun/min-shi-di-yi-1.m3u8
民视第一,https://stream1.freetv.fun/min-shi-di-yi-3.ctv
民视第一,https://stream1.freetv.fun/min-shi-di-yi-1.ctv
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv
民视第一,http://api.mytv666.top/api/hk.php?id=3439383336376563333165643336383130326662303638653865313765396563267469643d77696e74763132332669643d3539
民视第一,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_msdy.flv
民视第一,https://4gtv.dxjc.pp.ua/4gtv-4gtv003/index.m3u8
民视第一,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv003/index.m3u8
民视第一,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv003/index.m3u8?proxy=true
民视第一,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv003/index.m3u8?proxy=true
民视第一,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW56ys5LiA5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视第一,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8
民视旅游,https://hls-gateway.vpstv.net/streams/476240.m3u8
民视旅游,https://tv.iill.top/litv/litv-ftv07
民视旅游,http://xtvantsc.xyz/litv_ts.php?id=litv-ftv07
民视旅游,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv07
民视旅游,http://api.mytv666.top/api/hk.php?id=3663636134303964303063353333326433303230353763393836326330643437267469643d77696e74763132332669643d3632
民视旅游,http://api.mytv666.top/api/hk.php?id=6661393234373339313163383837613836623134613563323132623331623164267469643d74762669643d313733
民视旅游,https://stream1.freetv.fun/min-shi-lu-you-2.ctv
民视旅游,https://stream1.freetv.fun/min-shi-lu-you-1.ctv
民视旅游,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视旅游台
民视旅游,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv07
民视旅游,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW5peF6YGK5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视综艺,https://hls-gateway.vpstv.net/streams/476242.m3u8
民视综艺,https://tv.iill.top/litv/4gtv-4gtv004
民视综艺,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv004
民视综艺,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv004
民视综艺,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv004
民视综艺,http://api.mytv666.top/api/hk.php?id=3466353364643062353139316130616161376438323237333565653365343633267469643d77696e74763132332669643d3633
民视综艺,http://api.mytv666.top/api/hk.php?id=3336323233613362366336356466306163343537313533386461366539313539267469643d74762669643d313731
民视综艺,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视综艺台
民视综艺,https://stream1.freetv.fun/min-shi-zong-yi-1.ctv
民视综艺,https://stream1.freetv.fun/min-shi-zong-yi-2.ctv
民视综艺,http://iptv.4666888.xyz/iptv2A.php?id=46
民视综艺,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW57ac6Jed5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
民视综艺,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-16/AKTV.m3u8
东森新闻,https://hls-gateway.vpstv.net/streams/476998.m3u8
东森新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv152
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
东森新闻,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv152
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv152
东森新闻,http://api.mytv666.top/api/hk.php?id=3534346532363736323231376661333239383839363464666132363138313131267469643d74762669643d313037
东森新闻,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
东森新闻,http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
